"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"chrE",49461.2972171373,4.44021224906948,0.275276666918684,16.1299985893142,1.57024035745746e-58,1.51575301705369e-54
"NM_017847",63.9022336029962,-0.00609278671310642,0.315785174409044,-0.0192940872683728,0.984606500728341,0.993768982803291
"NM_001003803",48.4128512444263,0.401362937493566,0.339569343225676,1.18197636359305,0.237215079629895,0.498766535322888
"NM_001003800",585.283004475555,0.186809483501204,0.178573475963798,1.04612111341259,0.295505118395271,0.560947509134137
"NM_016649",55.6237812979009,-0.264426344973068,0.7932218854631,-0.333357349083592,0.738864554153385,0.881178594173787
"NM_016647",92.431057416335,0.253151916805927,0.338102320975637,0.748743504852096,0.454011816683543,0.707666085329605
"NM_016640",216.178147093698,-0.260399051546631,0.168504119219226,-1.54535718624094,0.12225989015852,0.341683474145973
"NM_003279",63.2038616662439,-0.503102428911394,0.41857150961487,-1.20195096263074,0.229382527704135,0.490090646287741
"NM_001304467",27.9167742585561,0.198521500770406,0.481720203897455,0.412109558960217,0.680259122642995,0.854390228640274
"NM_001080825",33.6774319687297,-0.0389846623500586,0.400792961715062,-0.0972688297300345,0.922512908867671,0.965405603093938
"NM_001008781",948.303707810993,0.128061791192245,0.231766675293438,0.55254618046407,0.580574203827588,0.796402272210843
"NM_001253384",75.4300409668677,-0.573615875524767,0.335431734198763,-1.71008231196416,0.0872506531334855,0.278884289634946
"NM_003363",128.633625888379,0.313986958373034,0.216008490974657,1.45358618522951,0.146061069285923,0.381282845335954
"NM_207118",44.1715795578027,-0.111837937995722,0.326607674670771,-0.34242287205424,0.732032678304529,0.877249990280885
"NM_001282735",1175.74617977635,0.158456028541067,0.235408594002017,0.673110636477909,0.500876907569129,0.742698124234225
"NM_001282730",133.822463842211,0.410306236621033,0.230283952449424,1.78174046544188,0.0747915647689346,0.253944064268212
"NM_004109",46.0871670685877,-0.420259300386406,0.34580872228657,-1.21529410133889,0.224253940864994,0.482766122027159
"NM_004101",28.4254557535846,0.564801003958285,0.37075847356489,1.5233664075905,0.127667061429935,0.351302777646282
"NM_007101",37.7413191380541,0.242955501144806,0.434312721660939,0.559402221090078,0.57588724588764,0.793894961025734
