"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"chrE",49461.2972171373,3.11665504501797,0.274906678028529,11.3371383604386,8.59078399297626e-30,8.8639709239529e-26
"NM_017847",63.9022336029962,0.704332838736497,0.346681854469498,2.03164033437598,0.0421900802725487,0.386649099429667
"NM_001003803",48.4128512444263,-0.0849534007030608,0.40855021728562,-0.207938699108975,0.835276832011358,0.980073259030468
"NM_001003800",585.283004475555,0.474491874585798,0.169604037575949,2.79764492265296,0.00514766682438931,0.127370806460549
"NM_016649",55.6237812979009,0.953207466047127,0.841087596040635,1.13330344013429,0.257086847601772,0.765565296090396
"NM_016647",92.431057416335,-0.503594953935313,0.331996806282257,-1.51686686259014,0.129300301535946,0.6076475805456
"NM_016640",216.178147093698,0.185536081647102,0.162480903039119,1.14189469763368,0.253497792921666,0.762626474363545
"NM_003279",63.2038616662439,-0.581340526257312,0.443061356811491,-1.3120993679994,0.189486609212035,0.698030583990044
"NM_001304467",27.9167742585561,-0.240246931499411,0.454516671851129,-0.528576719795443,0.597099113355295,0.933965686108582
"NM_001080825",33.6774319687297,0.0964105404172255,0.39206026292441,0.245907452334218,0.805753874813476,0.974311945801817
"NM_001008781",948.303707810993,-0.251466755155681,0.226473025408713,-1.11036073590602,0.266843610616119,0.771662660968922
"NM_002223",18.4741407220563,-0.636996809612825,0.497830785948945,-1.27954483248481,0.200705262620694,0.710177263278575
"NM_001253384",75.4300409668677,-0.0937841881856362,0.317774951173271,-0.295127692851093,0.767896335557713,0.968088799220065
"NM_001145313",15.1218815567099,0.76436533002831,0.570355146420336,1.34015680374872,0.180194371800398,0.690586141038537
"NM_003363",128.633625888379,0.947460591274719,0.252324210693551,3.75493334020735,0.000173387618196484,0.0151611308860281
"NM_207118",44.1715795578027,0.25860354401337,0.418876518985422,0.617374171843637,0.536987953961621,0.911007578392689
"NM_001282735",1175.74617977635,-0.167938550678502,0.234386252308277,-0.716503417007667,0.473680558350983,0.885476814555959
"NM_001282730",133.822463842211,0.274104909342244,0.229506085839608,1.19432523255094,0.232350771069251,0.739896097128026
"NM_004109",46.0871670685877,-0.164348108483903,0.341350625831024,-0.481464207319952,0.630186612526227,0.94495937626008
"NM_004101",28.4254557535846,0.0652798503654911,0.412675551866341,0.158186861495091,0.874309556411827,0.983962241800822
"NM_007101",37.7413191380541,0.326632663284526,0.400039164693152,0.816501713113683,0.414213244130385,0.855626076664127
"NM_007100",145.32731011625,-0.78365057509132,0.284546399281205,-2.75403441080578,0.00588655786327934,0.133783048531533
"NM_000485",277.53362322999,-0.218517751986265,0.247555119765791,-0.88270342456663,0.377396531379628,0.838021522415577
"NM_007108",578.089714620081,-0.322294388630165,0.306977032741652,-1.04989740030944,0.293765286965695,0.795765353350498
"NM_016643",74.2487925590273,-0.783014169953684,0.247770830299043,-3.16023548457515,0.00157641672552346,0.0609374184956383
"NM_001350532",108.881402443962,0.0246538501800235,0.319305495730079,0.0772108545255492,0.938455806763268,0.996192079648498
"NM_001350530",202.228645707613,0.442480460455202,0.337456040430749,1.31122400384475,0.189782094916349,0.698030583990044
"NM_014177",57.1496567371682,-0.174672741215238,0.328603795752395,-0.531560327278917,0.595030548222965,0.933258722489968
"NM_020992",23.4489631327558,0.157208033931804,0.519035837279466,0.302884738664313,0.76197770218311,0.966689527987868
"NM_005802",120.810274260048,-0.334088842331873,0.359720428542632,-0.928745814313069,0.353020831729447,0.825392172622466
"NM_003824",92.6745291978166,-0.401426477146328,0.290451999539888,-1.38207510288185,0.166948642162804,0.673144232057762
"NM_003825",111.194655646093,-0.142293009902807,0.27979910194633,-0.508554205188627,0.611064735328578,0.940151901482047
"NM_003826",91.9812581269343,0.224308372598591,0.284271716884739,0.789063277404904,0.430075023786049,0.863248069929222
"NM_003827",367.016966999444,-0.0438990923509517,0.192892535437948,-0.227583157903348,0.819970314437341,0.976630826514091
"NM_003821",58.2160885870954,0.0540489483120812,0.269576084119443,0.200496080683972,0.841092622929702,0.980992604404719
"NM_003795",218.937096947387,-0.234434642790564,0.241402507254435,-0.971135906817543,0.331480605282325,0.811809120105723
"NM_003823",18.3167767842219,-0.170838416929694,0.557025017378633,-0.30669792486819,0.759073309429742,0.965986363948293
"NM_012181",726.827455184776,-0.174806461054834,0.17373798334303,-1.00614993734384,0.314343449966874,0.804162133361867
"NM_012180",29.5440155718941,-0.255440770912287,0.37897100160679,-0.674037775527017,0.500287297702225,0.896329977025795
"NM_001018088",73.2599008951902,-0.311866966102196,0.391744539414934,-0.796097800285782,0.425975192623725,0.861434655790223
"NM_020437",46.3638426882124,-0.586148289489168,0.344051126994057,-1.70366623882413,0.0884434588815995,0.526382630023173
"NM_020733",104.03091902877,0.129692015390469,0.253096351852144,0.512421512366303,0.608356038335969,0.939940311549304
"NM_020731",53.5707917583529,0.509064347513851,0.287307997808742,1.77184189579272,0.0764208057822876,0.494363557405419
"NM_001025780",55.8304265264504,-0.769363069806976,0.362717082251136,-2.12111066022054,0.0339124910638002,0.350357500462329
"NM_001300829",684.078218699051,0.104927379428123,0.244741410610557,0.428727525784707,0.668121526579975,0.952405468623904
"NM_002224",621.979936153793,0.0508650178286078,0.321261518184812,0.158329009076483,0.874197550496763,0.983962241800822
"NM_175856",42.7673794893098,0.0594204121352382,0.431102043742594,0.1378337518871,0.890371808788145,0.986021910132147
"NM_001688",403.846336749874,-0.0719358853501334,0.217276925484871,-0.331079267573409,0.740584611443787,0.961214582777931
"NM_014171",85.4411523350704,-0.00538836837069441,0.361112406833945,-0.0149215819471199,0.988094741934721,0.99970051672214
"NM_001867",185.715673160173,-0.572997784545553,0.272541949724468,-2.10242050856698,0.0355164562322497,0.358219741353228
"NM_144643",61.0143707716427,-0.219540674494986,0.376329493804728,-0.583373554582204,0.559641856458813,0.919752010332266
"NM_001161546",272.725403364675,-0.779060143911491,0.25321109644719,-3.07672197167699,0.00209290411199797,0.0739540569438188
"NM_144641",38.8230001482704,0.199715676983314,0.329338330169456,0.606414919516213,0.544239263728606,0.913677306077408
"NM_000159",148.572036656068,0.00314913145447733,0.221278184960976,0.0142315495539368,0.988645249628758,0.99970051672214
"NM_000158",104.075458141617,0.172875590336253,0.287847421793139,0.600580645327056,0.548119332304804,0.916018022468573
"NM_021020",615.525971771449,0.00317592206010535,0.243324665092853,0.0130521994508589,0.989586147258316,0.99970051672214
"NM_021021",358.377156879544,0.434421565150439,0.237587412755577,1.82847045688131,0.0674789755890492,0.469269457536259
"NM_001347869",18.3079216065493,-0.438356132296507,0.459790461248253,-0.953382397508736,0.340396356753369,0.817913904431671
"NM_015225",65.7590807684803,0.245042532993885,0.288172858954264,0.850331755332919,0.395140666315576,0.847523796651331
"NM_001143679",82.890637540572,-0.197509523943309,0.265435053645307,-0.744097364801091,0.456817573450106,0.877572839854438
"NM_001297658",172.747486495665,-0.722584027238343,0.228979777019479,-3.15566744209413,0.00160131323911575,0.0611473772412369
"NM_023009",1467.00563931579,-0.765889573835392,0.298392735403031,-2.56671655494872,0.0102666496120467,0.184319295788009
"NM_173531",38.7361236542578,-0.14534423812523,0.472708111234719,-0.307471428289201,0.758484567334881,0.965668743114719
"NM_001286499",36.3113133142553,0.146339492195395,0.345390442045201,0.423692941034669,0.671789763897128,0.952405468623904
"NM_001297656",706.531671435125,0.000466167121245414,0.25256909863647,0.00184570132990173,0.998527344241146,0.99970051672214
